Name,EUR Notional,Volume,Ask Size,Ask Price,Bid Size,Bid Price,Last Price,Close Price
OTBl,2253.5563610434369200,801,458,234.00000000,411,229.50000000,235.50000000,0E-8
2INVEe,2181.0000000000000000,1000,0,0E-8,19652,2.19000000,2.18100000,0E-8
NOGl,2167.9189494325271900,28046,0,0E-8,35000,6.06000000,6.63000000,0E-8
RBOTm,2152.0000000000000000,200,0,0E-8,0,0E-8,10.76000000,0E-8
CKNl,2125.9136015211836700,49,38,3615.00000000,17,3595.00000000,3605.00000000,0E-8
LWDBl,2088.8941707766355700,217,0,0E-8,0,0E-8,810.00000000,0E-8
SANNz,2024.6119213076245473,1474,500,15.50000000,0,0E-8,1.40200000,0E-8
XDW0l,1964.2417661961635903,53,487,40.97000000,487,40.92000000,40.96000000,0E-8
PINl,1961.0434369243567700,516,0,0E-8,250,300.00000000,320.75000000,0E-8
CBCOZz,1952.2756190662621122,12,112,166.42000000,112,165.82000000,166.22000000,0E-8
SHIl,1941.5425753164180900,3742,2173,43.80000000,1313,43.35000000,43.50000000,0E-8
JMs,1915.9891598915989160,70,0,0.0,0,0.0,282.80000000,0E-8
FIIp,1912.5000000000000000,90,0,0E-8,0,0E-8,21.25000000,0E-8
RAAd,1882.5000000000000000,3,0,0E-8,0,0E-8,627.50000000,0E-8
MEDXz,1880.1605167857492415,58,58,33.44000000,0,0E-8,33.12000000,0E-8
MINVl,1848.9987521540198500,34,335,4585.00000000,0,0E-8,4576.00000000,0E-8
IUKDl,1842.0714243270544900,199,2337,777.80000000,78,776.50000000,778.90000000,0E-8
BUCNz,1800.7242830576490163,5,1,364.80000000,12,363.60000000,367.80000000,0E-8
VZLBd,1771.4600000000000000,9,500,196.81000000,500,195.40000000,197.00000000,0E-8
IHYGl,1738.8600000000000000,18,180,96.80000000,10,96.60000000,96.61000000,0E-8
ORONz,1683.4687285896055594,19,1,91.00000000,6,90.70000000,91.00000000,0E-8
SAGAl,1658.9387367044981900,606,148,232.40000000,167,229.60000000,230.00000000,0E-8
NLBl,1650.0000000000000000,120,138,13.85000000,0,0E-8,13.75000000,0E-8
S32l,1594.7293362647810300,445,1152,300.50000000,1140,298.00000000,300.00000000,0E-8
UKCMl,1580.4979499673183200,1466,4030,90.70000000,2633,90.20000000,90.70000000,0E-8
REGBl,1535.0074276546437697,71,864,18.21400000,864,18.04200000,18.19200000,0E-8
FGTl,1528.8727791312615100,155,188,831.00000000,676,827.00000000,830.00000000,0E-8
CSNDXz,1520.8107129931234166,2,100,841.60000000,100,839.00000000,841.10000000,0E-8
PINTl,1511.6762731000059400,1200,0,0E-8,0,0E-8,106.00000000,0E-8
KMRl,1506.4709727256521500,266,70,477.00000000,0,0E-8,477.00000000,0E-8
IHYUl,1504.8045602605863192,17,2500,98.41000000,2500,98.05000000,97.83000000,0E-8
SUSl,1501.6935052587794900,52,0,0E-8,0,0E-8,2430.00000000,0E-8
DTYl,1424.8618456236258800,240,112,491.50000000,258,480.00000000,497.00000000,0E-8
CLTNz,1419.5947929920720368,14,27,105.80000000,10,102.00000000,103.60000000,0E-8
FLOSl,1389.3291342325747200,247,0,0E-8,0,0E-8,473.30000000,0E-8
PSDLl,1377.9784895121516400,300,0,0E-8,0,0E-8,386.50000000,0E-8
INFRl,1363.8778299364192800,43,574,2670.00000000,574,2661.00000000,2669.00000000,0E-8
CALNz,1339.6300283840657727,27,27,50.90000000,40,49.60000000,50.70000000,0E-8
IMPNz,1326.7103846530292650,60,6,22.60000000,78,22.40000000,22.55000000,0E-8
PRTCl,1296.7912531938915000,518,821,214.00000000,125,212.00000000,213.50000000,0E-8
FASTa,1292.7000000000000000,31,111,63.30000000,0,0E-8,41.70000000,0E-8
PNE3d,1241.9600000000000000,122,0,0E-8,0,0E-8,10.18000000,0E-8
ROCKBc,1206.6462332634295854,4,0,0.0,0,0.0,2244.00000000,0E-8
D5BMd,1180.5000000000000000,15,900,78.72200000,900,78.69800000,78.70000000,0E-8
SLm,1152.3000000000000000,32,0,0E-8,0,0E-8,36.00000000,0E-8
FSTAl,1100.5288490106364000,154,0,0E-8,0,0E-8,600.00000000,0E-8
ASCNz,1056.4745032788489772,106,9,10.26000000,56,10.16000000,10.22000000,0E-8
BAGl,1052.8492483213500500,163,409,548.00000000,270,541.00000000,544.00000000,0E-8
CHSPIz,1043.5940099833610649,7,132,152.72000000,133,151.50000000,152.32000000,0E-8
ZEHNz,1012.8217676421650191,13,4,79.90000000,14,78.80000000,79.60000000,0E-8
WATp,1010.3940000000000000,18,323,56.12000000,323,56.01700000,56.19700000,0E-8
USPYl,1008.9576547231270358,45,803,24.75000000,303,24.68000000,24.78000000,0E-8
HHIl,997.6825717511438600,479,0,0E-8,316,172.00000000,175.00000000,0E-8
SDIAl,982.2656532754252624,200,200,5.44000000,200,5.42800000,5.42800000,0E-8
BONp,965.1200000000000000,58,0,0E-8,0,0E-8,16.64000000,0E-8
VGPb,950.0000000000000000,4,0,0.0,0,0.0,237.50000000,0E-8
YPSNz,933.1506313007732211,6,12,160.20000000,22,158.00000000,158.90000000,0E-8
GDXm,927.0000000000000000,24,0,0E-8,0,0E-8,38.62500000,0E-8
SNRl,926.9570384455404400,627,200,126.80000000,130,125.00000000,124.40000000,0E-8
BYSz,923.9502789468532837,1,2,944.00000000,2,936.00000000,944.00000000,0E-8
FLOTl,910.9744842562432139,201,50100,5.02200000,4010,4.91400000,5.00900000,0E-8
IUSEl,892.3500000000000000,9,183,99.02000000,244,98.80000000,99.15000000,0E-8
POMp,858.5200000000000000,52,0,0E-8,105,14.80000000,16.51000000,0E-8
BELLz,791.3281785259861016,3,6,270.50000000,30,268.00000000,269.50000000,0E-8
EUZd,752.0500000000000000,13,0,0E-8,0,0E-8,57.85000000,0E-8
EIMIl,734.4191096634093377,24,746,33.99000000,0,0E-8,33.82000000,0E-8
IWDPl,694.3015033572999000,26,1500,2252.00000000,683,2240.50000000,2247.00000000,0E-8
HEALl,690.1465798045602606,90,2388,8.47250000,801,8.45750000,8.47500000,0E-8
CORPl,687.2240318494390156,8,211,95.13000000,6,94.94000000,94.94000000,0E-8
ITPSl,677.8655891615663438,3,80,190.61000000,0,0E-8,190.13000000,0E-8
SAINl,662.7844791728563800,110,0,0E-8,0,0E-8,507.00000000,0E-8
SYNCl,648.3284805989660700,340,0,0E-8,647,160.20000000,160.40000000,0E-8
SUSEd,647.4600000000000000,22,0,0E-8,0,0E-8,29.50000000,0E-8
MGNSl,646.4436389565630800,23,36,2385.00000000,128,2365.00000000,2365.00000000,0E-8
VIFNz,646.0800626406968778,4,14,165.15000000,24,164.70000000,164.95000000,0E-8
LIp,645.5700000000000000,27,0,0E-8,0,0E-8,23.91000000,0E-8
AG1d,637.0600000000000000,60,0,0E-8,0,0E-8,10.55000000,0E-8
IEACl,634.2000000000000000,5,196,127.09000000,197,126.76000000,126.84000000,0E-8
INRGz,633.3713355048859935,56,1474,12.44400000,1474,12.38000000,12.50000000,0E-8
PCFTl,629.7985620060609700,311,0,0E-8,4181,167.60000000,170.40000000,0E-8
BHMGl,586.1310832491532500,12,0,0E-8,0,0E-8,4110.00000000,0E-8
VHYLz,582.1669766076147597,10,311,59.48000000,311,59.32000000,59.48000000,0E-8
ANTINp,572.4000000000000000,20,0,0E-8,0,0E-8,28.62000000,0E-8
ELEe,508.7550000000000000,26,0,0E-8,0,0E-8,19.56750000,0E-8
SOIl,492.5961138510903800,151,547,275.50000000,0,0E-8,274.50000000,0E-8
BCPTl,477.8037910749301800,349,1500,116.60000000,1270,114.60000000,115.20000000,0E-8
VFEMa,463.5200000000000000,8,317,57.93000000,0,0E-8,57.94000000,0E-8
AXBl,459.6453130655085052,10,0,0E-8,189,50.80000000,50.80000000,0E-8
SGKNz,454.1450523637075462,1,2,466.00000000,1,463.00000000,464.00000000,0E-8
HFELl,399.9762315051399400,112,1953,296.00000000,535,293.00000000,300.50000000,0E-8
QDVFd,390.6600000000000000,60,7700,6.50600000,7700,6.47100000,6.51100000,0E-8
PODPl,387.4181472458256600,168,313,196.40000000,0,0E-8,191.65000000,0E-8
BOOTl,384.2652564026383000,102,0,0E-8,0,0E-8,317.00000000,0E-8
GDXJm,381.9500000000000000,10,0,0E-8,486,38.16000000,38.19500000,0E-8
AGEDl,371.0776330076004343,57,2786,7.20250000,0,0E-8,7.19500000,0E-8
CCEPe,359.5600000000000000,8,400,45.06000000,300,44.70000000,45.04000000,0E-8
XLKSl,353.9178429243575823,1,100,391.42000000,100,391.03000000,391.15000000,0E-8
IEMBl,351.6467607672819399,4,205,97.28000000,2600,97.06000000,97.16000000,0E-8
XCS6m,335.7200000000000000,22,0,0E-8,1212,15.22400000,15.26000000,0E-8
ASEIl,326.9594152950264400,76,0,0E-8,0,0E-8,362.00000000,0E-8
RUSGl,310.9391965255157438,1,58,343.87000000,58,342.77000000,343.65000000,0E-8
FEVl,303.4761423732842100,84,485,305.50000000,1018,303.00000000,304.00000000,0E-8
GCPl,267.1578822271079700,200,0,0E-8,0,0E-8,112.40000000,0E-8
GL9i,247.8250000000000000,23,0,0E-8,0,0E-8,10.77500000,0E-8
SYNSAs,225.0580720092915215,33,0,0E-8,0,0E-8,70.90000000,0E-8
HFGd,217.5500000000000000,5,0,0E-8,0,0E-8,43.51000000,0E-8
HMSs,214.9632210607820364,5,0,0E-8,0,0E-8,444.20000000,0E-8
TSWEa,201.4700000000000000,7,630,28.78000000,630,28.70000000,28.74000000,0E-8
USAl,198.3956265969457500,68,0,0E-8,758,244.50000000,245.50000000,0E-8
BHGs,194.4250871080139373,31,0,0E-8,0,0E-8,64.80000000,0E-8
UC14l,193.6301121968874412,2,0,0E-8,187,106.77000000,107.00000000,0E-8
VIH1d,182.7500000000000000,5,22,36.55000000,0,0E-8,36.55000000,0E-8
ERNDl,180.6188925081433225,2,0,0E-8,201,97.94000000,99.81000000,0E-8
ESKNl,165.2385762671578800,1264,0,0E-8,0,0E-8,11.00000000,0E-8
HMCHz,135.3601158161418748,20,0,0E-8,0,0E-8,7.48000000,0E-8
HRPKd,124.0650000000000000,27,139,4.56500000,0,0E-8,4.59500000,0E-8
IGLTl,123.8100897260680967,8,1609,13.07000000,1615,13.02000000,13.02250000,0E-8
ASSABs,123.3546264034068912,5,0,0E-8,0,0E-8,254.90000000,0E-8
RBOTz,117.3850886717336229,11,1690,11.80000000,1690,11.77800000,11.79400000,0E-8
MOCORh,116.6100000000000000,15,0,0E-8,0,0E-8,7.77400000,0E-8
EOANd,115.5000000000000000,11,0,0E-8,133,8.29000000,10.50000000,0E-8
TRELBs,107.9655439411536973,5,0,0E-8,0,0E-8,223.10000000,0E-8
SYSRs,107.3170731707317073,16,0,0E-8,0,0E-8,69.30000000,0E-8
ICOMl,105.9310532030401737,15,2557,7.82250000,3136,7.78000000,7.80500000,0E-8
EGOVp,104.4620000000000000,2,347,52.58000000,347,52.14800000,52.23100000,0E-8
IGLNl,102.1986970684039088,3,733,37.67500000,5100,37.57500000,37.65000000,0E-8
SAVEs,99.3612078977932636,6,0,0E-8,0,0E-8,171.10000000,0E-8
XDEMm,96.4900000000000000,2,0,0E-8,0,0E-8,48.24500000,0E-8
DGTLz,77.9225479551212450,10,2319,8.64200000,2319,8.59900000,8.61200000,0E-8
XBCUl,76.0043431053203040,2,480,42.01000000,480,41.59000000,42.00000000,0E-8
XDEWz,74.9909518639160333,1,241,82.90000000,241,82.65000000,82.88000000,0E-8
EPRAm,72.7900000000000000,1,251,72.76000000,0,0E-8,72.79000000,0E-8
ISACl,65.1646760767281940,1,298,71.95000000,298,71.68000000,72.02000000,0E-8
CTEKs,36.2756484707704220,3,0,0E-8,0,0E-8,124.90000000,0E-8
SGLNl,34.0721373819002912,1,730,2881.00000000,736,2856.00000000,2867.00000000,0E-8
PREl,33.7797848951215164,34,34,84.90000000,0,0E-8,83.60000000,0E-8
IDWPl,26.7553384002895404,1,683,29.45000000,683,29.38000000,29.57000000,0E-8
IOGPl,22.0819761129207383,1,820,24.42000000,115,24.00000000,24.40500000,0E-8
MGAMl,18.3611622793986571,5,150,307.50000000,224,303.00000000,309.00000000,0E-8
CREIl,9.7355754946817993,8,0,0E-8,3,102.00000000,102.40000000,0E-8
COSTl,5.7258304117891735,12,1232,40.20000000,3248,39.10000000,40.15000000,0E-8
IMBSl,4.0784473398479913,1,0,0E-8,0,0E-8,4.50750000,0E-8
SDYl,0.62748826430566284400,1,2928,52.60000000,2928,51.60000000,52.80000000,0E-8
0RYAl,0E-20,0,229,1130.00000000,250,1110.00000000,0E-8,0E-8
100EUm,0E-20,0,0,0E-8,218,82.29000000,0E-8,0E-8
100GPz,0E-20,0,218,70.01000000,218,69.61000000,0E-8,0E-8
18M1d,0E-20,0,156,115.69000000,0,0E-8,0E-8,0E-8
3BALm,0E-20,0,16601,3.78550000,3800,3.76300000,0E-8,0E-8
3DELm,0E-20,0,5,218.00000000,0,0E-8,0E-8,0E-8
3DESm,0E-20,0,80100,1.15960000,80100,1.14140000,0E-8,0E-8
3EUSm,0E-20,0,8400,1.02440000,8400,1.00660000,0E-8,0E-8
3ITLm,0E-20,0,0,0E-8,3500,76.35000000,0E-8,0E-8
3ITSm,0E-20,0,270300,1.01300000,0,0E-8,0E-8,0E-8
3TYLm,0E-20,0,0,0E-8,189,95.68000000,0E-8,0E-8
3TYSl,0E-20,0,276,5512.00000000,0,0E-8,0E-8,0E-8
3TYSm,0E-20,0,0,0E-8,276,65.30000000,0E-8,0E-8
4GLDd,0E-20,0,18600,56.40000000,18600,56.15000000,0E-8,0E-8
4RUCd,0E-20,0,2397,7.20000000,0,0E-8,0E-8,0E-8
500Up,0E-20,0,0,0E-8,800,85.84680000,0E-8,0E-8
50Ep,0E-20,0,441,40.94000000,200,40.63500000,0E-8,0E-8
AAIFl,0E-20,0,2613,234.00000000,1329,228.00000000,0E-8,0E-8
AASIm,0E-20,0,0,0E-8,517,35.51000000,0E-8,0E-8
AASUp,0E-20,0,517,39.68330000,0,0E-8,0E-8,0E-8
ACOMOa,0E-20,0,0,0E-8,385,21.50000000,0E-8,0E-8
ACWDl,0E-20,0,105,191.02000000,105,190.61000000,0E-8,0E-8
ACWIEm,0E-20,0,0,0E-8,104,173.67000000,0E-8,0E-8
ACWIz,0E-20,0,0,0E-8,104,176.64000000,0E-8,0E-8
ADJd,0E-20,0,11,15.00000000,0,0E-8,0E-8,0E-8
ADOCp,0E-20,0,437,9.75000000,0,0E-8,0E-8,0E-8
ADT1l,0E-20,0,4000,148.00000000,800,135.00000000,0E-8,0E-8
AEPl,0E-20,0,280,776.00000000,167,764.00000000,0E-8,0E-8
AEXKp,0E-20,0,480,38.56000000,0,0E-8,0E-8,0E-8
AFINz,0E-20,0,137,132.21500000,137,131.72500000,0E-8,0E-8
AFRNp,0E-20,0,0,0E-8,180,99.10750000,0E-8,0E-8
AFXd,0E-20,0,5,155.00000000,0,0E-8,0E-8,0E-8
AFp,0E-20,0,196,5.98000000,0,0E-8,0E-8,0E-8
AGEBm,0E-20,0,0,0E-8,147,122.73000000,0E-8,0E-8
AGEBp,0E-20,0,147,135.99260000,0,0E-8,0E-8,0E-8
AGGGz,0E-20,0,4143,4.89550000,4143,4.78200000,0E-8,0E-8
AGNa,0E-20,0,175,5.70000000,0,0E-8,0E-8,0E-8
AGTl,0E-20,0,1,200.50000000,1056,197.40000000,0E-8,0E-8
AHLAd,0E-20,0,40,104.70000000,160,104.30000000,0E-8,0E-8
AHYEd,0E-20,0,0,0E-8,78,231.26000000,0E-8,0E-8
AHYEm,0E-20,0,78,231.85000000,78,228.54000000,0E-8,0E-8
AHYEp,0E-20,0,0,0E-8,78,231.24910000,0E-8,0E-8
AIBGl,0E-20,0,500,173.00000000,500,164.80000000,0E-8,0E-8
AIGAl,0E-20,0,0,0E-8,629,5.20000000,0E-8,0E-8
AIGLm,0E-20,0,0,0E-8,8213,2.14350000,0E-8,0E-8
AIRd,0E-20,0,7,120.00000000,0,0E-8,0E-8,0E-8
AIRp,0E-20,0,7,120.00000000,0,0E-8,111.76000000,0E-8
AIp,0E-20,0,19,172.00000000,0,0E-8,0E-8,0E-8
AJEUAm,0E-20,0,0,0E-8,119,153.06000000,0E-8,0E-8
AJEUAz,0E-20,0,0,0E-8,118,169.00000000,0E-8,0E-8
ALATm,0E-20,0,0,0E-8,1193,15.18600000,0E-8,0E-8
ALAUl,0E-20,0,1194,16.98400000,1194,16.87800000,0E-8,0E-8
ALAUp,0E-20,0,1193,16.98480000,1193,16.87840000,0E-8,0E-8
ALIVs,0E-20,0,250,717.20000000,200,714.80000000,0E-8,0E-8
ALNGo,0E-20,0,8578,9.46000000,0,0E-8,0E-8,0E-8
ALTNl,0E-20,0,0,0E-8,700,100.00000000,0E-8,0E-8
ALUMl,0E-20,0,1903,5.32000000,0,0E-8,0E-8,0E-8
ALVd,0E-20,0,11,222.90000000,28,215.00000000,217.14180000,0E-8
AM3Am,0E-20,0,0,0E-8,80,222.95000000,0E-8,0E-8
AM3Ap,0E-20,0,0,0E-8,80,225.76510000,0E-8,0E-8
ANDRv,0E-20,0,0,0E-8,12,33.50000000,0E-8,0E-8
ANFOz,0E-20,0,23,91.35000000,0,0E-8,0E-8,0E-8
ANXUp,0E-20,0,0,0E-8,120,166.34000000,0E-8,0E-8
ANXm,0E-20,0,0,0E-8,120,150.87000000,0E-8,0E-8
APEXm,0E-20,0,145,127.52000000,145,124.43000000,0E-8,0E-8
APXp,0E-20,0,145,127.46800000,0,0E-8,0E-8,0E-8
AQWAl,0E-20,0,873,23.19500000,0,0E-8,0E-8,0E-8
AQWGl,0E-20,0,873,17.68800000,0,0E-8,0E-8,0E-8
AR4d,0E-20,0,122,42.90000000,0,0E-8,0E-8,0E-8
ARISm,0E-20,0,0,0E-8,272,9.30000000,0E-8,0E-8
ASLl,0E-20,0,145,1388.00000000,40,1372.00000000,0E-8,0E-8
ASREUm,0E-20,0,0,0E-8,107,168.67000000,0E-8,0E-8
ASRId,0E-20,0,1773,10.24900000,1773,10.22400000,0E-8,0E-8
ASRUUz,0E-20,0,107,186.40000000,107,186.12000000,0E-8,0E-8
ATRl,0E-20,0,1614,459.00000000,0,0E-8,0E-8,0E-8
ATSTl,0E-20,0,406,990.00000000,208,983.00000000,0E-8,0E-8
ATSl,0E-20,0,1705,345.00000000,0,0E-8,0E-8,0E-8
AUADl,0E-20,0,0,0E-8,788,1933.50000000,0E-8,0E-8
AUCHAz,0E-20,0,323,76.49000000,323,76.19000000,0E-8,0E-8
AUCOa,0E-20,0,0,0E-8,517,35.68000000,0E-8,0E-8
AUCOm,0E-20,0,0,0E-8,517,35.57500000,0E-8,0E-8
AUCOz,0E-20,0,523,36.73500000,0,0E-8,0E-8,0E-8
AUEMp,0E-20,0,0,0E-8,3751,5.34310000,0E-8,0E-8
AUEMz,0E-20,0,3739,5.41000000,3739,5.39800000,0E-8,0E-8
AUEUAz,0E-20,0,449,55.64000000,453,55.14000000,0E-8,0E-8
AUHGBz,0E-20,0,769,20.13000000,0,0E-8,0E-8,0E-8
AUSCHz,0E-20,0,0,0E-8,683,27.09500000,0E-8,0E-8
AUSCl,0E-20,0,90,604.00000000,50,588.00000000,0E-8,0E-8
AUSTm,0E-20,0,342,53.99000000,342,52.38000000,0E-8,0E-8
AUTNz,0E-20,0,14,128.00000000,14,124.40000000,0E-8,0E-8
AUUSIz,0E-20,0,443,62.34000000,444,62.14000000,0E-8,0E-8
AWSRl,0E-20,0,0,0E-8,1276,15.68800000,0E-8,0E-8
AYE2d,0E-20,0,3632,4.99570000,0,0E-8,0E-8,0E-8
BAINp,0E-20,0,0,0E-8,42,59.20000000,0E-8,0E-8
BASCl,0E-20,0,0,0E-8,11,1250.00000000,0E-8,0E-8
BASd,0E-20,0,17,67.50000000,42,50.73000000,0E-8,0E-8
BBEGd,0E-20,0,181,100.63500000,181,99.55400000,0E-8,0E-8
BBEGl,0E-20,0,181,100.78000000,181,98.59000000,0E-8,0E-8
BBHl,0E-20,0,0,0E-8,260,185.20000000,0E-8,0E-8
BBILl,0E-20,0,196,102.66000000,196,100.49000000,0E-8,0E-8
BBLLd,0E-20,0,0,0E-8,196,91.03200000,0E-8,0E-8
BBNz,0E-20,0,33,39.10000000,33,37.60000000,0E-8,0E-8
BBRTl,0E-20,0,191,80.55500000,191,78.79000000,0E-8,0E-8
BBTPz,0E-20,0,192,80.35400000,192,78.60000000,0E-8,0E-8
BBTRd,0E-20,0,191,95.77400000,191,93.69600000,0E-8,0E-8
BBTRz,0E-20,0,191,105.73000000,191,103.44000000,0E-8,0E-8
BBVAIe,0E-20,0,9900,8.55100000,9900,8.34600000,0E-8,0E-8
BC8d,0E-20,0,0,0E-8,15,35.50000000,0E-8,0E-8
BEFBb,0E-20,0,0,0E-8,1000,47.25000000,0E-8,0E-8
BEKNz,0E-20,0,14,226.00000000,14,224.50000000,0E-8,0E-8
BERIl,0E-20,0,3567,130.50000000,3891,128.50000000,0E-8,0E-8
BERKl,0E-20,0,2881,466.60000000,1879,464.60000000,0E-8,0E-8
BERMIm,0E-20,0,28001,10.04600000,1001,10.00600000,0E-8,0E-8
BGEUl,0E-20,0,4047,109.00000000,0,0E-8,0E-8,0E-8
BGFDl,0E-20,0,0,0E-8,10,821.00000000,0E-8,0E-8
BGUKl,0E-20,0,2398,186.80000000,0,0E-8,0E-8,0E-8
BHMUl,0E-20,0,0,0E-8,1295,36.00000000,0E-8,0E-8
BINFUm,0E-20,0,0,0E-8,343,52.71000000,0E-8,0E-8
BIOGl,0E-20,0,290,931.00000000,50,898.00000000,0E-8,0E-8
BKCGl,0E-20,0,0,0E-8,1454,10.32400000,0E-8,0E-8
BKCHl,0E-20,0,1454,13.74400000,0,0E-8,0E-8,0E-8
BKYe,0E-20,0,0,0E-8,3054,0.32000000,0E-8,0E-8
BLKBz,0E-20,0,0,0E-8,1,894.00000000,0E-8,0E-8
BMWd,0E-20,0,44,94.80000000,0,0E-8,0E-8,0E-8
BNKRl,0E-20,0,0,0E-8,810,107.60000000,0E-8,0E-8
BNPp,0E-20,0,16,67.69000000,0,0E-8,0E-8,0E-8
BNRd,0E-20,0,7,79.82000000,15,56.50000000,0E-8,0E-8
BPCRl,0E-20,0,0,0E-8,2709,1.02500000,0E-8,0E-8
BR50m,0E-20,0,0,0E-8,833,21.91500000,0E-8,0E-8
BREBb,0E-20,0,0,0E-8,12,131.00000000,0E-8,0E-8
BREIl,0E-20,0,0,0E-8,500,70.00000000,0E-8,0E-8
BRESm,0E-20,0,172,104.90000000,172,104.30000000,0E-8,0E-8
BREp,0E-20,0,172,104.53000000,0,0E-8,0E-8,0E-8
BRICz,0E-20,0,834,24.58000000,834,24.41000000,0E-8,0E-8
BRK1l,0E-20,0,7896,5.55500000,11553,5.51750000,0E-8,0E-8
BRKNz,0E-20,0,40,75.20000000,0,0E-8,0E-8,0E-8
BRNTl,0E-20,0,491,59.30000000,0,0E-8,0E-8,0E-8
BRSAl,0E-20,0,0,0E-8,22,204.00000000,0E-8,0E-8
BRSCl,0E-20,0,20,1684.00000000,20,1650.00000000,0E-8,0E-8
BRZl,0E-20,0,0,0E-8,374,53.84000000,0E-8,0E-8
BRZz,0E-20,0,375,54.12000000,0,0E-8,0E-8,0E-8
BSKPz,0E-20,0,0,0E-8,161,65.60000000,0E-8,0E-8
BSXm,0E-20,0,4401,11.34000000,11545,11.31200000,0E-8,0E-8
BSXp,0E-20,0,800,11.41000000,800,11.22800000,0E-8,0E-8
BTECl,0E-20,0,3298,6.12000000,3298,6.10750000,0E-8,0E-8
BTP2Sm,0E-20,0,0,0E-8,1041,17.26000000,0E-8,0E-8
BUTl,0E-20,0,0,0E-8,30,1015.00000000,0E-8,0E-8
BUYBl,0E-20,0,429,46.68000000,0,0E-8,0E-8,0E-8
BUYBm,0E-20,0,429,43.00000000,0,0E-8,0E-8,0E-8
BXXm,0E-20,0,34101,1.47620000,34101,1.46780000,0E-8,0E-8
BXXp,0E-20,0,82001,1.47720000,82001,1.46800000,0E-8,0E-8
C007d,0E-20,0,651,27.82000000,0,0E-8,0E-8,0E-8
C10p,0E-20,0,62,291.09000000,0,0E-8,0E-8,0E-8
C13m,0E-20,0,109,166.96000000,109,163.30000000,0E-8,0E-8
C13p,0E-20,0,109,166.91000000,109,163.33000000,0E-8,0E-8
C2Up,0E-20,0,2900,6.23600000,2900,6.14500000,0E-8,0E-8
C33p,0E-20,0,91,197.91000000,91,196.68000000,0E-8,0E-8
C3Mp,0E-20,0,0,0E-8,156,114.37500000,0E-8,0E-8
C40p,0E-20,0,0,0E-8,176,102.08000000,0E-8,0E-8
C40z,0E-20,0,0,0E-8,176,102.16000000,0E-8,0E-8
C50Ul,0E-20,0,197,100.96000000,197,100.62000000,0E-8,0E-8
C5Ep,0E-20,0,0,0E-8,195,92.81000000,0E-8,0E-8
C6Ep,0E-20,0,173,106.79070000,0,0E-8,0E-8,0E-8
C6Ez,0E-20,0,0,0E-8,173,104.52000000,0E-8,0E-8
C73p,0E-20,0,69,263.51000000,0,0E-8,0E-8,0E-8
CACp,0E-20,0,14404,68.46000000,14404,62.90000000,0E-8,0E-8
CANACz,0E-20,0,0,0E-8,451,55.42000000,0E-8,0E-8
CARLBc,0E-20,0,21,1050.00000000,44,570.40000000,830.53380000,0E-8
CASHm,0E-20,0,1059,17.21600000,1059,16.90400000,0E-8,0E-8
CATHl,0E-20,0,762,26.54500000,762,25.88000000,0E-8,0E-8
CATz,0E-20,0,105,206.00000000,105,200.00000000,0E-8,0E-8
CAp,0E-20,0,44,23.00000000,0,0E-8,0E-8,0E-8
CB3Gd,0E-20,0,77,236.12000000,0,0E-8,0E-8,0E-8
CB3m,0E-20,0,0,0E-8,77,231.92000000,0E-8,0E-8
CB3p,0E-20,0,77,236.44990000,77,234.40010000,0E-8,0E-8
CB3z,0E-20,0,0,0E-8,77,235.05000000,0E-8,0E-8
CB5p,0E-20,0,231,79.52000000,0,0E-8,0E-8,0E-8
CBCH3z,0E-20,0,0,0E-8,122,151.40000000,0E-8,0E-8
CBCOUz,0E-20,0,112,179.58000000,0,0E-8,0E-8,0E-8
CBDAZz,0E-20,0,148,124.24000000,0,0E-8,0E-8,0E-8
CBDDAz,0E-20,0,577,31.96500000,0,0E-8,0E-8,0E-8
CBDSZz,0E-20,0,0,0E-8,1189,15.61800000,0E-8,0E-8
CBE3l,0E-20,0,164,110.11000000,0,0E-8,0E-8,0E-8
CBEU6z,0E-20,0,192,96.67000000,0,0E-8,0E-8,0E-8
CBGOUz,0E-20,0,638,32.22500000,638,32.00500000,0E-8,0E-8
CBGOZz,0E-20,0,645,29.85000000,645,29.68000000,0E-8,0E-8
CBMBUz,0E-20,0,301,66.59000000,0,0E-8,0E-8,0E-8
CBMBZz,0E-20,0,300,61.65000000,300,61.47000000,0E-8,0E-8
CBMMUz,0E-20,0,389,51.58000000,0,0E-8,0E-8,0E-8
CBMMZz,0E-20,0,394,47.80500000,0,0E-8,0E-8,0E-8
CBMWUz,0E-20,0,230,86.57000000,230,86.40000000,0E-8,0E-8
CBMWZz,0E-20,0,230,80.21000000,230,80.06000000,0E-8,0E-8
CBNKJz,0E-20,0,797,3061.00000000,0,0E-8,0E-8,0E-8
CBNKZz,0E-20,0,800,23.13500000,800,23.05500000,0E-8,0E-8
CBSDAz,0E-20,0,0,0E-8,146,126.72000000,0E-8,0E-8
CBSDEz,0E-20,0,145,124.58000000,145,124.08000000,0E-8,0E-8
CBSDIz,0E-20,0,0,0E-8,497,37.02500000,0E-8,0E-8
CBSEUz,0E-20,0,0,0E-8,1313,13.76700000,0E-8,0E-8
CBSULz,0E-20,0,0,0E-8,1206,16.54450000,0E-8,0E-8
CBU15m,0E-20,0,1426,12.95200000,1426,12.45000000,0E-8,0E-8
